,date,incident_id,state,n_killed,n_injured,total
176426,2017-03-15,795094,Texas,1,2,3
65547,2015-04-14,323498,Florida,0,3,3
230631,2018-01-30,1040201,Texas,1,2,3
176446,2017-03-15,795069,Michigan,0,3,3
143427,2016-08-28,642118,Georgia,0,3,3
65539,2015-04-14,325978,Texas,2,1,3
65501,2015-04-14,322927,Tennessee,2,1,3
65478,2015-04-13,322237,Arizona,0,3,3
143424,2016-08-28,640562,Illinois,1,2,3
65474,2015-04-13,322856,California,0,3,3
176571,2017-03-16,795749,New York,0,3,3
176599,2017-03-16,795763,New York,0,3,3
68692,2015-05-06,336172,Alaska,0,3,3
172743,2017-02-19,777976,New York,0,3,3
172738,2017-02-19,778314,California,2,1,3
87691,2015-09-01,405904,Ohio,2,1,3
169087,2017-01-28,762456,South Carolina,1,2,3
87623,2015-08-31,405949,Minnesota,1,2,3
147884,2016-09-24,663342,New Jersey,0,3,3
230177,2018-01-27,1037459,Missouri,1,2,3
71638,2015-05-24,345761,Missouri,0,3,3
169146,2017-01-28,762972,Oklahoma,3,0,3
71631,2015-05-24,345715,Indiana,2,1,3
87649,2015-09-01,406704,North Carolina,1,2,3
169202,2017-01-28,761952,Illinois,0,3,3
147938,2016-09-24,661996,Louisiana,0,3,3
87702,2015-09-01,407371,Missouri,1,2,3
71597,2015-05-24,346149,Georgia,0,3,3
169245,2017-01-29,763007,Ohio,2,1,3
169257,2017-01-29,762711,Wisconsin,0,3,3
19268,2014-05-29,140608,Illinois,1,2,3
87732,2015-09-01,407824,Maryland,0,3,3
147666,2016-09-22,660856,Tennessee,3,0,3
87735,2015-09-01,405127,Ohio,0,3,3
147935,2016-09-24,665706,California,3,0,3
71674,2015-05-24,345606,Illinois,1,2,3
172735,2017-02-19,778192,California,2,1,3
168878,2017-01-27,762247,Maryland,0,3,3
71821,2015-05-25,346931,California,0,3,3
168759,2017-01-26,761471,Alabama,3,0,3
148061,2016-09-25,663571,Virginia,0,3,3
148039,2016-09-25,662940,District of Columbia,0,3,3
168802,2017-01-26,761837,Missouri,3,0,3
17397,2014-05-17,138354,California,0,3,3
71724,2015-05-24,346089,Virginia,1,2,3
87572,2015-08-31,404434,Illinois,0,3,3
168881,2017-01-27,761778,Virginia,3,0,3
71678,2015-05-24,346072,New York,0,3,3
168895,2017-01-27,762130,Missouri,1,2,3
87576,2015-08-31,404578,Ohio,0,3,3
148007,2016-09-24,662434,Alabama,0,3,3
168921,2017-01-27,807278,Louisiana,1,2,3
147986,2016-09-24,663560,Mississippi,0,3,3
168991,2017-01-27,761727,South Carolina,0,3,3
19244,2014-05-29,140578,Illinois,1,2,3
169037,2017-01-28,763053,Illinois,0,3,3
71528,2015-05-23,345570,California,3,0,3
71520,2015-05-23,345949,Texas,2,1,3
71519,2015-05-23,345857,Arizona,1,2,3
147214,2016-09-19,658324,Mississippi,1,2,3
87886,2015-09-02,406698,North Carolina,1,2,3
71163,2015-05-21,344221,Florida,0,3,3
169659,2017-01-31,764694,North Carolina,0,3,3
8008,2014-03-03,111726,New Jersey,2,1,3
169661,2017-01-31,765323,Colorado,0,3,3
8006,2014-03-03,113871,Maryland,1,2,3
169754,2017-02-01,766108,Minnesota,1,2,3
169758,2017-02-01,766268,North Carolina,1,2,3
87971,2015-09-02,406923,Illinois,1,2,3
169349,2017-01-29,763628,New Jersey,3,0,3
147192,2016-09-19,658714,Illinois,0,3,3
169815,2017-02-01,765870,Illinois,2,1,3
87974,2015-09-02,424178,New York,0,3,3
147176,2016-09-19,658335,New Jersey,0,3,3
71033,2015-05-20,343567,California,0,3,3
147153,2016-09-19,658651,Pennsylvania,0,3,3
71007,2015-05-20,343601,California,1,2,3
71006,2015-05-20,344424,Tennessee,0,3,3
230185,2018-01-28,1037581,Colorado,2,1,3
19308,2014-05-30,142489,Alabama,0,3,3
169604,2017-01-31,765658,New Mexico,1,2,3
87863,2015-09-02,406119,Louisiana,0,3,3
71507,2015-05-23,345139,Florida,1,2,3
147579,2016-09-21,660224,Kentucky,0,3,3
147571,2016-09-21,660151,Alaska,1,2,3
71487,2015-05-23,345831,Wisconsin,0,3,3
71470,2015-05-23,347555,New York,0,3,3
87790,2015-09-01,406159,Illinois,1,2,3
147548,2016-09-21,659663,Michigan,2,1,3
147526,2016-09-21,660105,Maryland,0,3,3
147495,2016-09-21,660558,Alabama,1,2,3
147491,2016-09-21,660507,Illinois,0,3,3
87832,2015-09-02,406305,Illinois,1,2,3
147488,2016-09-21,660485,Illinois,0,3,3
71306,2015-05-22,345389,Illinois,0,3,3
19297,2014-05-30,142296,California,3,0,3
19298,2014-05-30,141604,Georgia,1,2,3
71289,2015-05-22,345274,Michigan,1,2,3
71281,2015-05-22,345406,Maryland,1,2,3
148113,2016-09-25,663097,Illinois,1,2,3
71864,2015-05-25,347584,Minnesota,1,2,3
10372,2014-03-23,174148,California,1,2,3
148535,2016-09-28,666118,Ohio,0,3,3
148573,2016-09-28,665811,Alabama,0,3,3
167665,2017-01-18,755189,Nevada,2,1,3
167682,2017-01-19,755680,Tennessee,0,3,3
72496,2015-05-29,349882,Colorado,1,2,3
72469,2015-05-29,349219,Pennsylvania,3,0,3
72460,2015-05-29,349677,Wisconsin,0,3,3
167808,2017-01-19,756036,Washington,0,3,3
87128,2015-08-28,403679,California,0,3,3
72426,2015-05-28,348633,Illinois,0,3,3
148482,2016-09-27,665277,Ohio,0,3,3
1405,2014-01-09,94585,Tennessee,0,3,3
517,2014-01-02,92883,Florida,1,2,3
19158,2014-05-29,144627,Illinois,3,0,3
148526,2016-09-28,664802,Louisiana,3,0,3
167929,2017-01-20,756610,Tennessee,1,2,3
167932,2017-01-20,755581,Louisiana,3,0,3
8207,2014-03-05,115288,Massachusetts,0,3,3
167934,2017-01-20,756350,Illinois,0,3,3
167652,2017-01-18,754343,North Carolina,0,3,3
148576,2016-09-28,666390,Illinois,0,3,3
167633,2017-01-18,754588,South Carolina,2,1,3
148590,2016-09-28,665716,Maryland,3,0,3
167230,2017-01-16,752317,Florida,1,2,3
167237,2017-01-16,992231,Virginia,1,2,3
228471,2018-01-17,1030282,Texas,3,0,3
17469,2014-05-17,168563,New York,0,3,3
72703,2015-05-30,350207,Florida,2,1,3
167269,2017-01-16,752391,Idaho,0,3,3
167289,2017-01-16,755530,California,1,2,3
72670,2015-05-30,349392,New York,1,2,3
87012,2015-08-28,403981,District of Columbia,2,1,3
167339,2017-01-17,753744,Illinois,1,2,3
167373,2017-01-17,753617,Utah,0,3,3
87053,2015-08-28,403791,Indiana,0,3,3
148631,2016-09-28,665587,Georgia,1,2,3
72578,2015-05-29,348732,Florida,1,2,3
72573,2015-05-29,349423,Illinois,0,3,3
87086,2015-08-28,403490,Georgia,2,1,3
10312,2014-03-23,117748,Illinois,0,3,3
167976,2017-01-20,756112,Alabama,0,3,3
168029,2017-01-21,756888,Illinois,0,3,3
168683,2017-01-25,760457,Florida,0,3,3
168502,2017-01-23,757765,Indiana,1,2,3
168333,2017-01-22,757594,Texas,1,2,3
168366,2017-01-23,757933,Georgia,2,1,3
681,2014-01-03,93219,Texas,1,2,3
72094,2015-05-26,347771,Pennsylvania,0,3,3
168399,2017-01-23,758748,Kentucky,1,2,3
87384,2015-08-30,404991,Virginia,0,3,3
168431,2017-01-23,757848,Indiana,1,2,3
72027,2015-05-26,346613,North Dakota,2,1,3
71984,2015-05-26,346920,California,2,1,3
168047,2017-01-21,756364,Illinois,1,2,3
71980,2015-05-26,348801,Washington,3,0,3
168531,2017-01-25,760351,District of Columbia,0,3,3
71931,2015-05-25,346797,New York,0,3,3
71898,2015-05-25,346011,Maryland,1,2,3
87473,2015-08-30,404064,Missouri,1,2,3
148128,2016-09-25,663734,California,0,3,3
228362,2018-01-17,1031255,Wisconsin,0,3,3
168677,2017-01-25,760423,Mississippi,1,2,3
168330,2017-01-22,756974,Illinois,0,3,3
72119,2015-05-26,346834,California,1,2,3
228363,2018-01-17,1029742,California,1,2,3
228379,2018-01-17,1029803,Oklahoma,1,2,3
148455,2016-09-27,664586,Texas,3,0,3
228429,2018-01-17,1028929,Kentucky,0,3,3
168092,2017-01-21,756497,Tennessee,0,3,3
8190,2014-03-05,112982,Alabama,0,3,3
72319,2015-05-28,349131,Oregon,0,3,3
168104,2017-01-21,756368,Illinois,1,2,3
168117,2017-01-21,756941,Illinois,0,3,3
72279,2015-05-27,348094,Pennsylvania,2,1,3
87241,2015-08-29,403841,Massachusetts,1,2,3
168195,2017-01-22,757070,Illinois,0,3,3
148299,2016-09-26,663941,Pennsylvania,1,2,3
168219,2017-01-22,757697,Louisiana,3,0,3
87261,2015-08-29,403897,Tennessee,0,3,3
72203,2015-05-27,348884,South Carolina,0,3,3
168266,2017-01-22,757235,North Carolina,0,3,3
168289,2017-01-22,758169,Texas,1,2,3
235567,2018-03-05,1062792,Idaho,1,2,3
230196,2018-01-28,1038230,Tennessee,1,2,3
17336,2014-05-16,137286,California,3,0,3
169925,2017-02-02,766801,Florida,0,3,3
145927,2016-09-11,653648,California,1,2,3
171654,2017-02-12,774309,California,1,2,3
171663,2017-02-12,773790,Mississippi,2,1,3
7783,2014-03-01,111142,South Carolina,1,2,3
171670,2017-02-12,772829,California,0,3,3
230329,2018-01-28,1037509,New York,1,2,3
19494,2014-05-31,141762,New York,0,3,3
69448,2015-05-10,338466,New York,0,3,3
230331,2018-01-28,1043164,Arkansas,0,3,3
19500,2014-05-31,141503,Kansas,1,2,3
89038,2015-09-09,410812,Maryland,1,2,3
19501,2014-05-31,142011,New Jersey,0,3,3
145896,2016-09-11,652937,New Jersey,2,1,3
69363,2015-05-10,337831,Texas,3,0,3
171895,2017-02-14,774567,Illinois,2,1,3
88952,2015-09-08,416027,Missouri,3,0,3
19512,2014-05-31,141660,Louisiana,3,0,3
235414,2018-03-04,1062504,Illinois,0,3,3
89014,2015-09-09,410918,Maryland,1,2,3
88829,2015-09-07,409828,New Mexico,3,0,3
88811,2015-09-07,410502,Missouri,0,3,3
69593,2015-05-11,338512,Illinois,0,3,3
146034,2016-09-12,654175,Arkansas,0,3,3
88623,2015-09-06,408667,Illinois,0,3,3
69865,2015-05-13,340708,Missouri,0,3,3
171429,2017-02-11,772298,South Carolina,0,3,3
171440,2017-02-11,772532,Michigan,1,2,3
146165,2016-09-13,654859,Louisiana,0,3,3
1440,2014-01-09,94613,South Carolina,1,2,3
69742,2015-05-12,340414,New Jersey,1,2,3
146125,2016-09-13,655918,New Jersey,0,3,3
69732,2015-05-12,338741,Louisiana,2,1,3
171524,2017-02-12,772793,Ohio,1,2,3
228095,2018-01-15,1027679,Louisiana,1,2,3
171540,2017-02-12,773135,North Carolina,3,0,3
69713,2015-05-12,339416,Michigan,0,3,3
146080,2016-09-12,653876,Maryland,3,0,3
10575,2014-03-25,119056,North Carolina,1,2,3
171596,2017-02-12,772854,South Carolina,0,3,3
146037,2016-09-12,654706,Michigan,1,2,3
7754,2014-03-01,112046,New Jersey,1,2,3
228051,2018-01-15,1027947,Texas,0,3,3
69877,2015-05-13,340181,Illinois,3,0,3
89388,2015-09-11,412851,Illinois,0,3,3
172440,2017-02-17,777249,Georgia,2,1,3
172497,2017-02-18,777660,Florida,1,2,3
145497,2016-09-09,652572,Michigan,0,3,3
172538,2017-02-18,778306,California,1,2,3
484,2014-01-01,92148,New York,0,3,3
172562,2017-02-18,778404,Ohio,2,1,3
145473,2016-09-09,652016,Pennsylvania,0,3,3
172611,2017-02-18,781141,Georgia,0,3,3
145445,2016-09-08,652028,Pennsylvania,0,3,3
145809,2016-09-11,653554,Florida,0,3,3
68773,2015-05-06,335193,Pennsylvania,1,2,3
68762,2015-05-06,337731,Missouri,0,3,3
68758,2015-05-06,335710,Missouri,1,2,3
172657,2017-02-18,777360,Illinois,1,2,3
145410,2016-09-08,650750,Texas,1,2,3
68722,2015-05-06,335234,Ohio,0,3,3
68703,2015-05-06,336934,Montana,3,0,3
68701,2015-05-06,335703,Missouri,0,3,3
68940,2015-05-07,336637,Virginia,1,2,3
172411,2017-02-17,777136,Utah,1,2,3
89315,2015-09-11,412977,Alabama,2,1,3
89291,2015-09-10,412034,Pennsylvania,1,2,3
228035,2018-01-14,1027694,North Carolina,0,3,3
145800,2016-09-11,653282,Illinois,1,2,3
69224,2015-05-09,337212,Ohio,0,3,3
69196,2015-05-09,337327,Ohio,0,3,3
69188,2015-05-09,338242,Virginia,1,2,3
69164,2015-05-09,340114,Ohio,0,3,3
89163,2015-09-09,410756,Louisiana,1,2,3
145712,2016-09-10,654566,Texas,3,0,3
228010,2018-01-14,1027343,Alaska,0,3,3
145657,2016-09-10,652231,Pennsylvania,0,3,3
69064,2015-05-08,337176,Michigan,1,2,3
172287,2017-02-16,776297,Virginia,3,0,3
145643,2016-09-10,652222,Virginia,1,2,3
172304,2017-02-16,776370,Maryland,0,3,3
69044,2015-05-08,336766,Virginia,1,2,3
145634,2016-09-10,652401,Ohio,0,3,3
145627,2016-09-10,652193,Missouri,2,1,3
19454,2014-05-31,141338,Tennessee,0,3,3
146263,2016-09-13,654599,Pennsylvania,0,3,3
230235,2018-01-28,1039552,North Carolina,2,1,3
170394,2017-02-05,768540,Florida,1,2,3
70573,2015-05-17,342770,Alabama,0,3,3
70569,2015-05-17,341846,Ohio,1,2,3
7939,2014-03-03,202488,Oklahoma,3,0,3
170337,2017-02-04,767862,Florida,1,2,3
170340,2017-02-04,767544,Maryland,1,2,3
70547,2015-05-17,342280,North Carolina,0,3,3
146923,2016-09-17,657161,North Carolina,0,3,3
70492,2015-05-17,342491,Pennsylvania,2,1,3
70477,2015-05-17,342089,California,0,3,3
70344,2015-05-16,341976,Missouri,0,3,3
146883,2016-09-17,660866,Michigan,0,3,3
146847,2016-09-17,657619,Louisiana,0,3,3
88326,2015-09-05,408253,North Carolina,2,1,3
237438,2018-03-17,1074298,Mississippi,0,3,3
10506,2014-03-25,121485,Georgia,2,1,3
228183,2018-01-15,1028109,Illinois,0,3,3
146773,2016-09-17,658463,North Carolina,0,3,3
170573,2017-02-06,768418,Louisiana,0,3,3
70618,2015-05-17,343199,Florida,1,2,3
70626,2015-05-17,342458,Colorado,0,3,3
88253,2015-09-04,407515,California,1,2,3
170261,2017-02-04,767523,Michigan,3,0,3
88063,2015-09-03,408322,Michigan,0,3,3
70901,2015-05-19,343551,Florida,0,3,3
147030,2016-09-18,659181,Florida,0,3,3
88085,2015-09-03,407291,California,1,2,3
170028,2017-02-02,767891,Alabama,1,2,3
88149,2015-09-04,407426,Illinois,0,3,3
70798,2015-05-19,343070,North Carolina,3,0,3
170162,2017-02-03,766879,Kentucky,2,1,3
70753,2015-05-18,343849,Oklahoma,0,3,3
170205,2017-02-04,767541,Maryland,1,2,3
88205,2015-09-04,408084,Illinois,1,2,3
70719,2015-05-18,343272,Florida,1,2,3
88217,2015-09-04,408690,District of Columbia,1,2,3
170225,2017-02-04,768456,Ohio,2,1,3
88221,2015-09-04,409352,Virginia,0,3,3
146938,2016-09-17,657215,Massachusetts,1,2,3
88246,2015-09-04,408156,Illinois,0,3,3
230285,2018-01-28,1038336,Oklahoma,0,3,3
70336,2015-05-16,341458,Ohio,1,2,3
171360,2017-02-11,772546,California,1,2,3
146290,2016-09-14,655383,Virginia,0,3,3
170993,2017-02-08,770737,Texas,0,3,3
170996,2017-02-08,769980,Alabama,2,1,3
88525,2015-09-06,409689,Mississippi,1,2,3
171041,2017-02-09,771273,Texas,3,0,3
171044,2017-02-09,771934,California,0,3,3
146412,2016-09-14,655359,Alabama,1,2,3
69983,2015-05-14,339805,Louisiana,3,0,3
88592,2015-09-06,408694,Tennessee,0,3,3
171244,2017-02-10,772503,Georgia,2,1,3
88428,2015-09-05,408168,Illinois,0,3,3
228117,2018-01-15,1028524,Washington,1,2,3
19449,2014-05-31,142534,Nebraska,0,3,3
171271,2017-02-10,782256,Alaska,0,3,3
171272,2017-02-10,772584,Iowa,0,3,3
171286,2017-02-10,772173,Maryland,2,1,3
171307,2017-02-10,771772,Florida,0,3,3
171340,2017-02-11,772944,Florida,1,2,3
171341,2017-02-11,773048,Florida,2,1,3
170986,2017-02-08,770626,Alabama,1,2,3
70111,2015-05-14,341146,New York,0,3,3
170961,2017-02-08,771572,Georgia,0,3,3
170925,2017-02-08,770273,Maryland,0,3,3
19405,2014-05-30,145410,California,3,0,3
170643,2017-02-06,769275,Ohio,0,3,3
146653,2016-09-16,657908,Missouri,1,2,3
70286,2015-05-16,342420,North Carolina,0,3,3
228139,2018-01-15,1027405,Texas,1,2,3
88454,2015-09-05,408671,California,0,3,3
1433,2014-01-09,94574,Florida,0,3,3
170686,2017-02-07,769076,Texas,0,3,3
170711,2017-02-07,769991,Oklahoma,3,0,3
70275,2015-05-16,341351,Massachusetts,0,3,3
88487,2015-09-06,409367,Virginia,0,3,3
10532,2014-03-25,118954,Maryland,1,2,3
146546,2016-09-15,656884,New Jersey,1,2,3
70165,2015-05-15,341969,Illinois,1,2,3
228124,2018-01-15,1028212,California,0,3,3
70145,2015-05-15,340958,Illinois,0,3,3
7873,2014-03-02,111398,North Carolina,0,3,3
102288,2015-12-08,463225,Mississippi,3,0,3
81607,2015-07-25,381298,Wisconsin,0,3,3
47390,2014-11-23,224135,New Jersey,1,2,3
41353,2014-10-12,205137,New York,0,3,3
219368,2017-11-19,991665,Nevada,0,3,3
210515,2017-09-26,942292,South Dakota,3,0,3
41287,2014-10-11,204374,Massachusetts,0,3,3
113529,2016-02-24,510795,Florida,0,3,3
120906,2016-04-12,539895,Oregon,2,1,3
219404,2017-11-19,991824,Michigan,2,1,3
113530,2016-02-24,512179,Indiana,3,0,3
219418,2017-11-19,991767,Indiana,2,1,3
210525,2017-09-26,942715,Maryland,0,3,3
31020,2014-08-11,173841,New Jersey,0,3,3
41343,2014-10-12,205153,Missouri,0,3,3
210530,2017-09-26,942073,Pennsylvania,1,2,3
219501,2017-11-19,991583,Colorado,1,2,3
41357,2014-10-12,205046,New Jersey,1,2,3
118462,2016-03-27,641967,Ohio,0,3,3
111542,2016-02-10,502862,Maryland,3,0,3
28003,2014-07-24,162963,Pennsylvania,1,2,3
120918,2016-04-12,539491,Ohio,0,3,3
35848,2014-09-08,195014,Maryland,1,2,3
41387,2014-10-12,204467,Virginia,2,1,3
35842,2014-09-08,187360,Michigan,1,2,3
41408,2014-10-12,205013,North Carolina,0,3,3
219490,2017-11-19,992321,Tennessee,0,3,3
105672,2015-12-31,476872,Indiana,0,3,3
205102,2017-08-23,918951,Minnesota,0,3,3
127302,2016-05-23,564787,Wisconsin,0,3,3
205123,2017-08-23,921931,Nebraska,0,3,3
41275,2014-10-11,204230,California,1,2,3
41157,2014-10-11,204366,Pennsylvania,0,3,3
41176,2014-10-11,204022,Washington,1,2,3
127227,2016-05-22,563613,Florida,0,3,3
23787,2014-06-29,152645,Texas,0,3,3
210459,2017-09-26,942991,Alabama,0,3,3
215662,2017-10-27,974997,Wisconsin,3,0,3
41209,2014-10-11,204455,South Carolina,0,3,3
127238,2016-05-22,563499,Massachusetts,2,1,3
111556,2016-02-10,503274,Alabama,2,1,3
105774,2016-01-01,476512,Virginia,0,3,3
127248,2016-05-22,563723,Ohio,0,3,3
210467,2017-09-26,943788,South Carolina,1,2,3
127262,2016-05-22,563435,Illinois,0,3,3
105753,2016-01-01,476839,Texas,0,3,3
123967,2016-05-01,551098,Wisconsin,2,1,3
35897,2014-09-09,188599,Louisiana,0,3,3
219337,2017-11-19,991728,Pennsylvania,0,3,3
113435,2016-02-23,510590,Texas,2,1,3
30957,2014-08-10,172614,Missouri,1,2,3
127274,2016-05-22,563730,Tennessee,1,2,3
105734,2016-01-01,476454,Florida,2,1,3
205164,2017-08-23,919779,Illinois,0,3,3
127288,2016-05-23,564961,Louisiana,1,2,3
113623,2016-02-25,512239,Nevada,1,2,3
204869,2017-08-22,918499,Louisiana,1,2,3
35034,2014-09-04,185647,North Carolina,2,1,3
31224,2014-08-12,173516,Wisconsin,0,3,3
41596,2014-10-13,206022,Oklahoma,3,0,3
210654,2017-09-27,943925,Arkansas,0,3,3
35766,2014-09-08,187523,Pennsylvania,1,2,3
4106,2014-01-27,101216,Ohio,2,1,3
204651,2017-08-20,916888,Illinois,1,2,3
113728,2016-02-26,512591,Illinois,0,3,3
105508,2015-12-30,476209,Delaware,0,3,3
225657,2017-12-30,1016980,Nevada,3,0,3
204611,2017-08-20,917530,Illinois,0,3,3
127555,2016-05-24,564833,Illinois,1,2,3
27817,2014-07-23,163776,New York,0,3,3
113750,2016-02-26,512572,Rhode Island,0,3,3
15344,2014-05-01,131221,California,1,2,3
27779,2014-07-23,163347,Mississippi,0,3,3
123865,2016-05-01,551313,District of Columbia,0,3,3
111518,2016-02-09,503025,New York,3,0,3
27714,2014-07-23,164662,Maryland,0,3,3
219748,2017-11-21,993342,Alabama,0,3,3
35707,2014-09-07,186931,Ohio,0,3,3
123850,2016-05-01,552184,Missouri,0,3,3
41725,2014-10-14,206657,Alabama,0,3,3
219774,2017-11-21,993122,Missouri,1,2,3
204546,2017-08-20,917692,Louisiana,0,3,3
219839,2017-11-22,993785,Pennsylvania,1,2,3
31201,2014-08-12,173854,Delaware,0,3,3
225618,2017-12-30,1017291,Missouri,0,3,3
14737,2014-04-26,205239,California,1,2,3
35778,2014-09-08,195083,South Carolina,2,1,3
127396,2016-05-23,564019,Illinois,0,3,3
109005,2016-01-23,491498,Connecticut,0,3,3
225569,2017-12-29,1016447,Texas,3,0,3
15015,2014-04-28,130099,New Jersey,0,3,3
219518,2017-11-20,992725,New Jersey,0,3,3
204814,2017-08-21,917619,Wisconsin,1,2,3
41495,2014-10-13,205636,Missouri,2,1,3
105597,2015-12-31,475982,Florida,2,1,3
12968,2014-04-13,125529,Georgia,3,0,3
204766,2017-08-21,917866,Texas,0,3,3
123895,2016-05-01,552193,Nebraska,0,3,3
826,2014-01-04,94524,New York,0,3,3
118427,2016-03-27,529396,Illinois,0,3,3
127480,2016-05-24,564881,Illinois,0,3,3
120936,2016-04-12,539226,Tennessee,2,1,3
127507,2016-05-24,564681,Illinois,0,3,3
41570,2014-10-13,204909,Georgia,0,3,3
118425,2016-03-27,530076,Michigan,1,2,3
204709,2017-08-21,917895,Texas,0,3,3
225589,2017-12-30,1017946,Florida,0,3,3
22446,2014-06-20,154683,Mississippi,1,2,3
215566,2017-10-26,973900,North Carolina,0,3,3
109020,2016-01-23,491856,Indiana,0,3,3
219253,2017-11-18,991029,Tennessee,1,2,3
205354,2017-08-25,920768,Kentucky,3,0,3
219224,2017-11-18,990785,North Carolina,2,1,3
205950,2017-08-28,922538,Illinois,3,0,3
206065,2017-08-29,923311,Georgia,3,0,3
126944,2016-05-20,563237,Pennsylvania,1,2,3
118694,2016-03-29,530520,Texas,0,3,3
232437,2018-02-12,1047997,Georgia,0,3,3
40547,2014-10-07,202157,Tennessee,1,2,3
40601,2014-10-07,202803,Florida,2,1,3
40604,2014-10-07,202406,Illinois,1,2,3
205965,2017-08-28,928224,Pennsylvania,0,3,3
40605,2014-10-07,278273,Pennsylvania,0,3,3
218877,2017-11-16,990339,West Virginia,1,2,3
13030,2014-04-13,125146,Tennessee,0,3,3
106035,2016-01-02,477532,North Carolina,0,3,3
28237,2014-07-26,164474,Ohio,0,3,3
126992,2016-05-21,563813,Texas,2,1,3
205811,2017-08-27,921595,Iowa,1,2,3
40663,2014-10-07,202608,Louisiana,3,0,3
126996,2016-05-21,563259,Pennsylvania,1,2,3
120751,2016-04-11,892848,New York,3,0,3
28489,2014-07-27,164575,Indiana,0,3,3
210291,2017-09-25,941952,Arizona,1,2,3
225509,2017-12-29,1016462,California,2,1,3
105987,2016-01-02,477602,Oklahoma,2,1,3
105977,2016-01-02,477453,California,3,0,3
215772,2017-10-28,974612,Massachusetts,0,3,3
206066,2017-08-29,923575,Illinois,0,3,3
210266,2017-09-24,941281,Florida,1,2,3
28535,2014-07-27,164448,Kentucky,1,2,3
28538,2014-07-28,164860,Ohio,0,3,3
218638,2017-11-14,988013,Illinois,1,2,3
206176,2017-08-30,929087,Texas,1,2,3
206157,2017-08-30,924068,California,1,2,3
233455,2018-02-19,1052668,Kentucky,3,0,3
206155,2017-08-30,923838,Illinois,0,3,3
210208,2017-09-24,942447,Georgia,1,2,3
218676,2017-11-14,988423,Wisconsin,0,3,3
40447,2014-10-06,201625,Georgia,0,3,3
28623,2014-07-28,165981,North Carolina,0,3,3
30779,2014-08-10,173363,New York,1,2,3
210212,2017-09-24,941116,Ohio,1,2,3
13920,2014-04-20,127653,Alabama,0,3,3
120685,2016-04-11,538979,South Carolina,1,2,3
30807,2014-08-10,173725,Iowa,0,3,3
28586,2014-07-28,165514,Kentucky,2,1,3
218808,2017-11-15,989058,Ohio,2,1,3
108743,2016-01-21,489968,Texas,2,1,3
233663,2018-02-20,1053616,Michigan,3,0,3
40476,2014-10-06,201567,Missouri,2,1,3
225172,2017-12-26,1014737,Nebraska,3,0,3
118738,2016-03-29,531458,Illinois,1,2,3
30834,2014-08-10,172193,Indiana,0,3,3
2815,2014-01-18,97736,South Carolina,0,3,3
3995,2014-01-26,101315,California,0,3,3
215733,2017-10-27,974744,West Virginia,0,3,3
205693,2017-08-27,921805,Maryland,0,3,3
205544,2017-08-26,921690,Indiana,0,3,3
28346,2014-07-26,164520,Pennsylvania,2,1,3
219097,2017-11-17,990588,Ohio,2,1,3
108833,2016-01-22,490696,Georgia,1,2,3
205535,2017-08-26,922265,Ohio,0,3,3
205528,2017-08-26,921480,Illinois,0,3,3
28341,2014-07-26,164777,California,1,2,3
124072,2016-05-02,1049075,California,0,3,3
36014,2014-09-09,188276,Georgia,1,2,3
219174,2017-11-18,991542,Washington,3,0,3
205490,2017-08-25,920678,Tennessee,0,3,3
205474,2017-08-25,920637,Louisiana,0,3,3
41044,2014-10-10,203355,Illinois,0,3,3
41045,2014-10-10,203883,California,2,1,3
205433,2017-08-25,920582,New York,3,0,3
105879,2016-01-01,479184,California,0,3,3
